time,wx (rad/s),wy (rad/s),wz (rad/s)
56.329,-0.01,0.00,-0.00
56.329,-0.01,0.01,-0.00
56.333,-0.01,0.01,-0.00
56.334,-0.01,0.01,-0.00
56.339,-0.01,0.00,-0.00
56.339,-0.01,0.00,-0.00
56.343,-0.01,0.00,-0.00
56.343,-0.01,-0.00,-0.00
56.349,-0.01,-0.00,-0.00
56.349,-0.01,-0.00,-0.00
56.353,-0.01,-0.00,0.00
56.353,-0.01,-0.00,-0.00
56.358,-0.01,-0.01,-0.00
56.358,-0.01,-0.01,0.00
56.363,-0.00,-0.01,-0.00
56.364,-0.00,-0.01,-0.00
56.368,-0.00,-0.01,-0.00
56.369,-0.00,-0.01,-0.00
56.372,-0.00,-0.01,-0.00
56.373,-0.01,-0.01,-0.00
56.377,-0.00,-0.01,-0.00
56.378,-0.01,-0.01,-0.00
56.383,-0.01,-0.01,-0.00
56.383,-0.01,-0.00,-0.00
56.387,-0.01,-0.00,0.00
56.387,-0.01,0.00,-0.00
56.393,-0.02,0.01,-0.00
56.393,-0.02,0.01,-0.00
56.399,-0.02,0.01,-0.00
56.400,-0.02,0.02,-0.00
56.402,-0.03,0.03,-0.00
56.402,-0.02,0.04,0.00
56.406,-0.02,0.05,0.00
56.407,-0.02,0.06,-0.00
56.412,-0.02,0.06,-0.00
56.412,-0.02,0.06,0.00
56.417,-0.02,0.06,-0.00
56.417,-0.02,0.05,-0.00
56.421,-0.02,0.03,-0.00
56.422,-0.01,0.02,-0.00
56.427,-0.01,0.02,-0.00
56.428,-0.01,0.01,-0.00
56.431,-0.00,0.01,-0.00
56.432,0.00,0.00,-0.00
56.436,0.00,-0.01,-0.00
56.437,0.01,-0.01,-0.00
56.441,0.00,-0.02,0.00
56.441,0.00,-0.02,0.00
56.446,0.00,-0.03,0.00
56.446,-0.01,-0.03,0.00
56.450,-0.01,-0.03,0.01
56.450,-0.01,-0.04,0.00
56.456,-0.02,-0.05,0.00
56.457,-0.02,-0.04,0.00
56.460,-0.03,-0.04,0.00
56.460,-0.03,-0.03,0.00
56.466,-0.04,-0.02,0.00
56.467,-0.04,-0.01,0.00
56.470,-0.04,-0.01,0.00
56.471,-0.04,-0.00,0.01
56.476,-0.04,-0.00,0.00
56.476,-0.04,-0.00,0.01
56.480,-0.03,-0.01,0.00
56.480,-0.02,-0.01,0.00
56.485,-0.02,-0.01,0.00
56.487,-0.01,-0.01,0.00
56.491,-0.01,-0.01,0.00
56.492,0.00,-0.01,0.00
56.496,0.01,-0.01,0.00
56.496,0.02,-0.01,0.00
56.499,0.02,-0.01,-0.00
56.500,0.02,-0.01,-0.00
56.505,0.02,-0.00,0.00
56.506,0.03,-0.00,0.00
56.509,0.02,-0.00,-0.00
56.509,0.02,-0.00,0.00
56.514,0.02,-0.00,-0.00
56.515,0.02,-0.00,-0.00
56.520,0.02,-0.00,-0.00
56.520,0.01,-0.00,0.00
56.524,0.01,-0.00,-0.00
56.524,0.01,-0.00,0.00
56.528,0.01,-0.00,0.00
56.528,0.00,-0.00,0.00
56.533,0.01,-0.00,0.00
56.534,0.00,-0.00,0.00
56.538,0.00,-0.00,0.01
56.539,0.00,-0.00,0.00
56.543,0.00,-0.00,0.00
56.544,-0.00,-0.01,0.00
56.548,-0.00,-0.00,0.01
56.548,-0.00,-0.01,0.00
56.554,-0.00,-0.01,0.00
56.555,-0.00,-0.01,0.00
56.558,-0.00,-0.01,0.01
56.558,-0.00,-0.01,0.01
56.563,-0.00,-0.01,0.00
56.563,-0.00,-0.01,0.00
56.568,-0.00,-0.01,0.00
56.568,-0.00,-0.01,0.00
56.572,0.00,-0.01,0.00
56.572,0.00,-0.01,0.00
56.577,0.00,-0.01,0.00
56.578,0.00,-0.00,0.00
56.583,0.00,-0.00,0.00
56.583,0.01,-0.01,0.00
56.589,0.01,-0.00,0.00
56.590,0.01,-0.00,0.00
56.591,0.01,-0.00,0.00
56.592,0.01,-0.01,0.00
56.597,0.01,-0.01,0.00
56.597,0.01,-0.01,-0.00
56.601,0.01,-0.01,0.00
56.602,0.01,-0.01,-0.00
56.607,0.01,-0.01,-0.00
56.607,0.01,-0.01,-0.00
56.611,0.01,-0.01,-0.00
56.612,0.01,-0.01,-0.00
56.616,0.01,-0.01,-0.00
56.617,0.01,-0.01,-0.00
56.621,0.01,-0.01,-0.00
56.622,0.01,-0.01,-0.00
56.626,0.01,-0.00,-0.00
56.626,0.00,-0.01,-0.00
56.633,0.00,-0.01,-0.00
56.634,0.00,-0.01,-0.00
56.636,0.00,-0.01,0.00
56.637,-0.00,-0.01,-0.00
56.640,-0.00,-0.01,0.00
56.641,-0.01,-0.01,-0.00
56.645,-0.00,-0.01,-0.00
56.646,-0.01,-0.01,0.00
56.651,-0.01,-0.01,0.00
56.651,-0.01,-0.01,0.00
56.656,-0.01,-0.01,0.00
56.657,-0.01,-0.01,0.00
56.661,-0.01,-0.01,0.00
56.661,-0.00,-0.01,0.01
56.665,-0.00,-0.01,0.00
56.666,-0.00,-0.01,0.00
56.670,0.00,-0.01,0.00
56.670,0.00,-0.00,0.00
56.675,0.00,-0.01,0.00
56.676,0.00,-0.01,0.00
56.680,0.00,-0.01,0.00
56.681,0.00,-0.00,0.00
56.685,0.00,-0.01,-0.00
56.686,0.00,-0.00,-0.00
56.689,0.00,-0.00,-0.00
56.689,0.00,-0.00,-0.00
56.695,0.00,-0.00,-0.00
56.695,0.00,-0.00,-0.00
56.701,0.00,-0.00,-0.00
56.701,-0.00,-0.00,-0.00
56.704,0.00,-0.01,-0.00
56.705,-0.00,-0.01,-0.00
56.710,-0.00,-0.01,-0.00
56.710,-0.00,-0.01,-0.00
56.714,-0.00,-0.01,-0.01
56.714,0.00,-0.01,-0.00
56.719,-0.00,-0.01,-0.00
56.719,-0.00,-0.01,-0.00
56.724,-0.00,-0.01,-0.00
56.724,-0.00,-0.01,-0.00
56.729,-0.00,-0.01,-0.00
56.729,-0.00,-0.01,-0.00
56.736,-0.00,-0.01,-0.00
56.737,-0.00,-0.01,-0.00
56.738,-0.01,-0.00,-0.00
56.738,-0.01,-0.00,-0.00
56.744,-0.01,-0.00,-0.00
56.745,-0.00,-0.00,-0.00
56.748,-0.01,-0.01,0.00
56.749,-0.01,-0.01,0.00
56.753,-0.01,-0.01,0.00
56.753,-0.01,-0.01,0.00
56.758,-0.01,-0.01,0.00
56.759,-0.01,-0.00,0.00
56.763,-0.01,-0.00,0.00
56.763,-0.01,0.01,0.00
56.767,-0.02,0.01,0.01
56.768,-0.02,0.02,0.01
56.772,-0.03,0.02,0.00
56.773,-0.03,0.02,0.01
56.778,-0.03,0.01,0.00
56.779,-0.03,0.00,0.00
56.783,-0.04,-0.00,0.00
56.783,-0.03,-0.01,0.00
56.788,-0.03,-0.01,-0.00
56.788,-0.02,-0.01,-0.00
56.792,-0.02,-0.01,-0.00
56.792,-0.01,-0.00,-0.00
56.797,-0.01,0.00,-0.00
56.798,-0.00,0.01,0.00
56.802,0.00,0.01,-0.00
56.802,0.00,0.00,-0.00
56.807,0.01,0.00,-0.00
56.807,0.01,0.00,-0.00
56.812,0.01,0.00,-0.00
56.812,0.01,0.00,-0.00
56.818,0.00,0.01,-0.00
56.818,0.00,0.01,-0.00
56.823,-0.00,0.01,-0.00
56.823,-0.01,0.01,-0.00
56.826,-0.01,0.01,-0.00
56.826,-0.01,0.01,-0.00
56.831,-0.01,0.01,0.00
56.832,-0.02,0.01,-0.00
56.835,-0.02,0.01,0.00
56.836,-0.02,0.00,0.00
56.842,-0.02,0.00,0.00
56.842,-0.02,0.00,0.00
56.846,-0.02,0.00,0.00
56.846,-0.01,0.00,0.00
56.850,-0.01,0.00,0.00
56.851,-0.01,0.00,0.00
56.857,-0.01,0.00,0.00
56.857,-0.01,0.00,0.00
56.861,-0.01,0.00,0.01
56.861,-0.01,-0.00,0.01
56.866,-0.00,-0.00,0.00
56.866,-0.00,-0.00,0.00
56.870,-0.00,-0.00,0.00
56.870,-0.00,-0.00,0.00
56.875,-0.00,-0.00,0.00
56.876,-0.00,-0.00,0.00
56.882,-0.00,-0.00,0.00
56.883,-0.00,-0.00,0.00
56.885,-0.00,-0.00,0.00
56.885,-0.01,-0.00,0.00
56.890,-0.01,-0.00,0.00
56.891,-0.01,-0.00,0.00
56.895,-0.01,-0.00,0.00
56.895,-0.01,-0.01,0.00
56.900,-0.01,-0.01,0.00
56.900,-0.01,-0.01,-0.00
56.904,-0.01,-0.00,-0.00
56.904,-0.01,-0.00,0.00
56.911,-0.01,-0.01,0.00
56.912,-0.00,-0.01,0.00
56.914,-0.00,-0.01,-0.00
56.914,-0.00,-0.01,-0.00
56.918,0.00,-0.01,0.00
56.919,0.00,-0.01,-0.00
56.924,0.01,-0.01,-0.00
56.925,0.01,-0.01,-0.00
56.929,0.01,-0.01,0.00
56.930,0.01,-0.00,0.00
56.934,0.01,-0.00,0.00
56.934,0.01,-0.01,-0.00
56.939,0.00,-0.00,0.00
56.939,-0.00,-0.00,0.00
56.944,0.00,-0.00,0.00
56.944,-0.00,-0.00,0.00
56.949,-0.00,-0.00,-0.00
56.949,-0.00,-0.00,-0.00
56.953,-0.01,-0.00,0.00
56.953,-0.01,-0.00,-0.00
56.958,-0.01,-0.00,-0.00
56.958,-0.01,-0.00,-0.00
56.962,-0.01,-0.00,-0.00
56.963,-0.01,-0.00,-0.00
56.968,-0.00,-0.00,-0.00
56.969,-0.00,-0.00,-0.00
56.973,-0.00,0.00,-0.00
56.974,-0.00,0.00,-0.00
56.977,0.00,0.00,-0.01
56.978,0.00,0.00,-0.00
56.982,0.00,0.00,-0.00
56.983,0.00,0.01,-0.00
56.987,0.00,0.01,-0.00
56.988,-0.00,0.01,-0.00
56.992,0.00,0.01,-0.00
56.992,0.00,0.01,-0.00
56.998,0.00,0.01,-0.00
56.999,-0.00,0.01,-0.00
57.004,0.00,0.01,-0.00
57.004,-0.00,0.01,-0.00
57.007,-0.00,0.00,-0.00
57.007,-0.01,0.00,-0.00
57.013,-0.01,0.01,-0.00
57.014,-0.01,0.00,-0.00
57.017,-0.01,0.01,0.00
57.017,-0.01,0.01,0.00
57.022,-0.01,0.01,0.00
57.022,-0.01,0.01,0.00
57.027,-0.01,0.01,0.00
57.027,-0.01,0.01,0.00
57.031,-0.01,0.01,0.00
57.031,-0.01,0.01,0.00
57.035,-0.01,0.01,0.00
57.036,-0.01,0.01,0.00
57.041,-0.01,0.01,0.00
57.041,-0.01,0.00,0.00
57.046,-0.01,0.00,0.00
57.047,-0.00,0.01,-0.00
57.051,-0.00,0.01,0.00
57.051,-0.00,0.01,0.00
57.055,0.00,0.01,0.00
57.056,0.00,0.01,-0.00
57.060,0.00,0.01,-0.00
57.060,0.01,0.01,-0.00
57.067,0.01,0.00,-0.00
57.067,0.00,0.01,0.00
57.070,0.01,0.00,-0.00
57.070,0.01,0.00,-0.00
57.075,0.01,0.00,-0.00
57.076,0.01,0.00,-0.00
57.080,0.01,-0.00,-0.00
57.081,0.01,0.00,-0.00
57.085,0.01,-0.00,-0.00
57.086,0.01,-0.00,-0.00
57.090,0.01,-0.00,-0.00
57.091,0.01,-0.00,-0.00
57.095,0.01,0.00,-0.00
57.095,0.01,-0.00,-0.00
57.100,0.01,-0.00,-0.00
57.100,0.00,-0.00,-0.00
57.105,0.01,-0.00,-0.00
57.105,0.00,-0.00,-0.00
57.109,0.01,-0.00,-0.00
57.109,0.00,-0.00,-0.00
57.114,0.00,-0.00,-0.00
57.114,0.00,-0.00,-0.00
57.120,0.00,0.00,-0.00
57.120,0.00,-0.00,-0.00
57.124,0.00,-0.00,0.00
57.125,0.00,-0.00,-0.00
57.130,0.00,-0.00,-0.00
57.130,0.00,-0.00,0.00
57.133,0.00,-0.00,0.00
57.133,0.01,0.00,0.00
57.138,0.00,0.00,0.00
57.138,0.00,-0.00,0.00
57.147,0.01,0.00,-0.00
57.148,0.01,-0.00,-0.00
57.148,0.01,-0.00,-0.00
57.148,0.01,-0.00,-0.00
57.153,0.01,0.00,-0.00
57.153,0.01,-0.00,-0.00
57.158,0.01,0.00,-0.00
57.159,0.01,-0.00,-0.00
57.163,0.01,-0.00,-0.00
57.163,0.01,-0.00,-0.00
57.167,0.01,0.00,-0.00
57.168,0.01,-0.00,-0.00
57.174,0.01,0.00,-0.00
57.174,0.01,-0.00,-0.00
57.178,0.01,-0.00,-0.00
57.179,0.01,-0.00,-0.00
57.183,0.01,-0.00,-0.00
57.183,0.01,-0.00,-0.00
57.187,0.01,-0.00,-0.00
57.187,0.01,-0.00,-0.00
57.192,0.01,-0.00,-0.00
57.193,0.01,0.00,-0.00
57.198,0.01,-0.00,-0.00
57.198,0.01,-0.00,0.00
57.202,0.01,-0.00,-0.00
57.203,0.01,-0.00,-0.00
57.207,0.01,-0.00,0.00
57.207,0.01,-0.00,-0.00
57.211,0.01,-0.00,0.00
57.212,0.01,-0.00,-0.00
57.216,0.01,-0.00,-0.00
57.217,0.01,-0.01,0.00
57.223,0.01,-0.00,0.00
57.223,0.01,-0.01,-0.00
57.227,0.01,-0.00,0.00
57.227,0.01,-0.00,0.00
57.231,0.01,-0.01,-0.00
57.231,0.00,-0.01,0.00
57.236,0.01,-0.01,0.00
57.236,0.00,-0.01,-0.00
57.241,0.00,-0.00,0.00
57.242,0.00,-0.00,0.00
57.246,0.00,-0.00,0.00
57.247,-0.00,-0.00,0.00
57.250,-0.00,-0.00,0.00
57.250,0.00,-0.00,0.00
57.255,-0.00,0.00,-0.00
57.256,0.00,-0.00,-0.00
57.260,-0.00,-0.00,-0.00
57.261,-0.00,-0.00,-0.00
57.265,0.00,-0.00,-0.00
57.265,0.00,-0.00,-0.00
57.270,0.00,-0.00,-0.00
57.270,0.00,-0.01,-0.00
57.275,0.00,-0.01,-0.00
57.275,0.00,-0.01,-0.00
57.280,0.00,-0.01,-0.00
57.280,0.01,-0.00,-0.00
57.284,0.01,-0.01,-0.00
57.285,0.01,-0.00,-0.00
57.289,0.01,-0.01,-0.00
57.290,0.01,-0.01,-0.00
57.296,0.01,-0.01,-0.00
57.296,0.01,-0.01,-0.00
57.299,0.00,-0.01,-0.00
57.300,0.00,-0.00,-0.00
57.304,-0.00,-0.00,0.00
57.305,-0.01,-0.00,0.00
57.310,-0.01,0.00,0.00
57.311,-0.01,0.00,0.00
57.314,-0.01,0.01,0.00
57.314,-0.01,0.01,-0.00
57.320,-0.01,0.02,-0.00
57.320,-0.02,0.03,0.00
57.325,-0.01,0.04,0.00
57.326,-0.01,0.04,-0.00
57.329,-0.01,0.05,0.00
57.329,-0.01,0.05,0.00
57.334,-0.01,0.05,0.00
57.335,-0.01,0.04,-0.00
57.338,-0.01,0.03,-0.00
57.338,-0.01,0.02,-0.01
57.343,0.00,0.01,-0.01
57.344,0.00,0.01,-0.01
57.349,0.01,0.01,-0.01
57.349,0.02,0.02,-0.01
57.353,0.02,0.02,-0.01
57.353,0.02,0.02,-0.01
57.360,0.02,0.00,-0.00
57.361,0.02,-0.01,-0.00
57.363,0.02,-0.02,-0.00
57.364,0.01,-0.03,-0.00
57.369,0.01,-0.03,-0.00
57.370,0.00,-0.04,-0.00
57.373,-0.00,-0.04,-0.00
57.373,-0.01,-0.04,-0.00
57.380,-0.01,-0.03,-0.00
57.380,-0.02,-0.03,-0.00
57.383,-0.03,-0.02,-0.00
57.383,-0.03,-0.01,-0.00
57.387,-0.03,-0.01,-0.00
57.387,-0.03,-0.00,0.00
57.392,-0.03,0.00,0.00
57.392,-0.03,0.00,-0.00
57.398,-0.02,0.00,0.00
57.399,-0.02,-0.00,-0.00
57.402,-0.01,-0.01,0.00
57.403,-0.00,-0.01,-0.00
57.408,0.01,-0.01,-0.00
57.408,0.01,-0.01,-0.00
57.412,0.02,-0.01,-0.00
57.412,0.03,-0.01,0.00
57.416,0.03,-0.01,0.00
57.417,0.04,-0.01,-0.00
57.423,0.04,-0.01,0.00
57.423,0.04,-0.01,0.00
57.426,0.04,-0.01,0.00
57.427,0.04,-0.01,0.00
57.432,0.04,-0.01,0.00
57.432,0.04,-0.00,0.00
57.436,0.03,-0.00,-0.00
57.437,0.03,0.00,-0.00
57.441,0.03,0.00,-0.00
57.441,0.03,0.00,-0.00
57.446,0.02,0.00,-0.00
57.446,0.02,0.00,-0.00
57.452,0.02,0.00,-0.00
57.452,0.02,0.00,-0.00
57.458,0.01,0.00,-0.00
57.459,0.01,0.00,-0.00
57.460,0.01,0.00,0.00
57.460,0.00,0.00,-0.00
57.465,0.00,0.00,-0.00
57.466,0.00,0.00,-0.00
57.470,0.00,0.00,-0.00
57.470,-0.00,0.01,-0.00
57.476,-0.00,0.00,-0.00
57.477,0.00,0.00,-0.00
57.483,0.00,0.01,-0.00
57.483,-0.00,0.00,-0.00
57.485,-0.00,0.01,-0.00
57.485,-0.00,0.01,-0.00
57.491,-0.00,0.01,-0.00
57.491,-0.00,0.01,-0.00
57.495,-0.00,0.01,-0.00
57.495,0.00,0.01,-0.00
57.501,-0.00,0.01,-0.00
57.501,-0.00,0.01,-0.00
57.505,0.00,0.01,-0.00
57.505,0.00,0.01,0.00
57.509,0.00,0.01,-0.00
57.509,0.00,0.00,-0.00
57.514,0.01,0.01,0.00
57.514,0.01,0.01,0.00
57.519,0.01,0.01,0.00
57.520,0.01,0.01,0.00
57.525,0.01,0.01,0.00
57.525,0.01,0.01,0.00
57.529,0.01,0.01,-0.00
57.529,0.01,0.00,-0.00
57.534,0.01,0.00,0.00
57.535,0.01,0.00,-0.00
57.539,0.01,-0.00,-0.00
57.539,0.01,0.00,-0.00
57.543,0.01,0.00,-0.00
57.544,0.01,0.00,-0.00
57.549,0.01,0.00,-0.00
57.550,0.01,0.00,-0.01
57.553,0.00,0.00,-0.01
57.554,0.00,0.00,-0.01
57.559,0.00,-0.00,-0.01
57.559,-0.00,0.00,-0.01
57.563,-0.00,0.00,-0.01
57.563,-0.00,-0.00,-0.01
57.568,-0.00,0.00,-0.01
57.568,-0.00,0.00,-0.01
57.572,-0.00,0.00,-0.01
57.573,-0.01,0.00,-0.01
57.579,-0.01,0.00,-0.01
57.579,-0.01,0.00,-0.01
57.587,-0.01,0.00,-0.01
57.588,-0.01,-0.00,-0.01
57.588,-0.01,0.00,-0.01
57.588,-0.01,0.00,-0.01
57.593,-0.00,0.00,-0.01
57.593,-0.01,0.00,-0.01
57.597,-0.01,0.01,-0.01
57.598,-0.00,0.01,-0.01
57.602,-0.01,0.00,-0.01
57.602,-0.00,0.00,-0.01
57.606,-0.01,0.00,-0.00
57.607,-0.01,0.00,-0.00
57.612,-0.01,-0.00,-0.01
57.612,-0.01,0.00,-0.01
57.616,-0.01,0.00,-0.00
57.616,-0.01,-0.00,-0.01
57.622,-0.01,0.00,-0.00
57.622,-0.01,-0.00,-0.00
57.626,-0.01,-0.00,-0.00
57.627,-0.01,-0.00,-0.00
57.631,-0.01,-0.00,-0.00
57.631,-0.01,-0.01,-0.00
57.636,-0.01,-0.01,-0.01
57.637,-0.01,-0.01,-0.01
57.641,-0.01,-0.01,-0.01
57.642,-0.01,-0.00,-0.01
57.645,-0.01,-0.00,-0.01
57.646,-0.00,-0.01,-0.01
57.651,-0.00,-0.00,-0.01
57.652,-0.00,-0.00,-0.01
57.655,-0.00,0.00,-0.01
57.656,-0.00,0.00,-0.01
57.660,-0.00,0.00,-0.01
57.661,-0.00,0.00,-0.01
57.665,-0.00,-0.00,-0.00
57.665,0.00,-0.01,-0.01
57.670,0.00,-0.01,-0.01
57.671,-0.00,-0.01,-0.01
57.676,-0.00,-0.01,-0.01
57.676,-0.00,-0.01,-0.00
57.680,-0.01,-0.01,-0.00
57.681,-0.01,0.00,-0.00
57.686,-0.01,0.01,-0.00
57.686,-0.01,0.01,-0.00
57.690,-0.02,0.02,-0.00
57.691,-0.02,0.02,-0.00
57.695,-0.03,0.01,-0.00
57.695,-0.03,0.01,-0.00
57.699,-0.03,0.00,-0.00
57.700,-0.03,-0.00,-0.00
57.704,-0.02,-0.01,-0.00
57.705,-0.02,-0.01,-0.01
57.710,-0.01,-0.00,-0.01
57.710,-0.01,-0.00,-0.01
57.714,-0.00,-0.00,-0.01
57.715,0.00,0.00,-0.01
57.719,0.01,0.00,-0.01
57.720,0.01,0.00,-0.01
57.723,0.02,0.00,-0.01
57.724,0.02,0.00,-0.01
57.730,0.02,0.00,-0.01
57.730,0.02,0.00,-0.01
57.739,0.02,0.00,-0.01
57.739,0.02,0.00,-0.01
57.739,0.02,0.01,-0.01
57.740,0.02,0.01,-0.01
57.744,0.01,0.01,-0.01
57.744,0.01,0.01,-0.01
57.748,0.01,0.01,-0.01
57.749,0.00,0.01,-0.01
57.754,0.00,0.01,-0.00
57.754,0.00,0.00,-0.00
57.759,-0.00,0.01,-0.00
57.760,-0.00,0.01,-0.00
57.763,-0.00,0.01,-0.00
57.764,-0.00,0.01,-0.00
57.768,-0.00,0.01,-0.00
57.769,-0.00,0.01,-0.00
57.772,-0.00,0.01,-0.00
57.773,-0.00,0.01,-0.00
57.779,-0.00,0.00,-0.00
57.779,-0.00,0.01,-0.00
57.782,0.00,0.00,-0.00
57.783,0.00,0.00,-0.00
57.788,0.00,0.00,-0.00
57.788,0.00,0.00,-0.00
57.792,0.00,0.00,-0.00
57.792,0.00,0.00,-0.00
57.797,0.00,-0.00,-0.00
57.798,0.00,-0.00,-0.00
57.802,-0.00,0.00,-0.00
57.802,-0.00,0.00,-0.00
57.807,-0.00,0.00,-0.00
57.808,-0.00,0.01,-0.00
57.813,-0.00,0.01,-0.00
57.814,-0.00,0.01,-0.00
57.817,-0.00,0.00,-0.01
57.817,-0.00,0.00,-0.01
57.822,0.00,0.01,-0.01
57.822,0.00,0.00,-0.01
57.827,0.00,-0.00,-0.01
57.827,0.01,-0.00,-0.01
57.832,0.01,-0.00,-0.01
57.832,0.01,-0.01,-0.01
57.837,0.01,-0.01,-0.01
57.838,0.01,-0.01,-0.01
57.841,0.01,-0.01,-0.01
57.841,0.01,-0.01,-0.00
57.846,0.01,-0.01,-0.00
57.847,0.01,-0.01,-0.01
57.851,0.01,-0.01,-0.01
57.851,0.00,-0.01,-0.00
57.856,0.00,-0.01,-0.00
57.856,0.00,-0.00,-0.01
57.861,-0.00,-0.00,-0.00
57.861,-0.00,-0.00,-0.01
57.866,-0.00,-0.00,-0.01
57.866,-0.00,-0.00,-0.00
57.870,-0.01,-0.00,-0.01
57.870,-0.01,-0.00,-0.01
57.876,-0.01,-0.00,-0.01
57.876,-0.01,-0.00,-0.01
57.880,-0.01,-0.00,-0.01
57.880,-0.00,0.00,-0.01
57.886,-0.00,0.00,-0.01
57.887,-0.00,0.00,-0.01
57.890,-0.00,0.00,-0.01
57.890,-0.00,0.00,-0.01
57.895,-0.00,0.00,-0.01
57.895,-0.00,0.00,-0.01
57.900,-0.00,0.01,-0.01
57.902,-0.00,0.01,-0.01
57.904,0.00,0.01,-0.01
57.904,-0.00,0.01,-0.01
57.910,-0.00,0.01,-0.01
57.911,-0.00,0.01,-0.01
57.915,-0.00,0.01,-0.01
57.916,-0.00,0.01,-0.01
57.919,-0.00,0.01,-0.01
57.920,-0.00,0.01,-0.01
57.924,-0.00,0.01,-0.01
57.925,-0.00,0.01,-0.01
57.928,-0.00,0.01,-0.01
57.929,-0.00,0.01,-0.01
57.935,-0.00,0.01,-0.01
57.935,0.00,0.01,-0.01
57.939,0.00,0.01,-0.01
57.940,0.00,0.01,-0.01
57.944,0.00,0.01,-0.01
57.945,0.00,0.01,-0.01
57.950,0.00,0.01,-0.01
57.951,0.00,0.01,-0.01
57.953,0.00,0.01,-0.00
57.953,0.00,0.01,-0.00
57.958,0.00,0.01,-0.00
57.959,0.00,0.01,-0.00
57.963,-0.00,0.01,-0.00
57.964,-0.00,0.01,-0.00
57.969,-0.00,0.01,-0.00
57.969,-0.00,0.01,-0.00
57.973,-0.00,0.01,-0.00
57.973,-0.00,0.01,-0.00
57.977,0.00,0.01,-0.00
57.977,-0.00,0.01,-0.00
57.982,-0.00,0.01,-0.01
57.983,-0.00,0.01,-0.00
57.987,-0.00,0.01,-0.00
57.988,-0.00,0.01,-0.00
57.992,-0.00,0.01,-0.00
57.993,-0.00,0.01,-0.00
57.998,-0.00,0.01,-0.00
57.998,-0.00,0.01,-0.00
58.002,-0.00,0.01,-0.01
58.002,-0.00,0.01,-0.00
58.008,0.00,0.01,-0.01
58.008,-0.00,0.01,-0.00
58.012,-0.00,0.01,-0.00
58.013,-0.00,0.01,-0.00
58.017,-0.00,0.00,-0.00
58.018,-0.00,0.00,-0.00
58.021,0.00,0.00,-0.01
58.022,-0.00,0.00,-0.01
58.027,-0.00,0.00,-0.01
58.027,-0.00,0.00,-0.01
58.032,-0.00,0.01,-0.00
58.032,-0.00,0.00,-0.00
58.039,-0.00,0.00,-0.01
58.039,-0.00,0.00,-0.01
58.042,-0.00,0.00,-0.01
58.042,0.00,0.00,-0.01
58.048,-0.00,0.00,-0.00
58.048,-0.00,0.00,-0.00
58.051,-0.00,0.00,-0.00
58.051,0.00,0.00,-0.00
58.056,0.00,-0.00,-0.01
58.056,-0.00,0.00,-0.00
58.060,0.00,0.00,-0.00
58.061,-0.00,0.01,-0.00
58.065,-0.00,0.01,-0.00
58.066,-0.00,0.01,-0.00
58.071,-0.00,0.01,-0.00
58.071,-0.00,0.01,-0.00
58.076,-0.00,0.01,-0.00
58.076,-0.00,0.00,-0.00
58.080,-0.00,0.01,-0.01
58.080,0.00,0.01,-0.01
58.085,-0.00,0.01,-0.00
58.085,-0.00,0.01,-0.00
58.090,0.00,0.01,-0.01
58.091,0.00,0.01,-0.01
58.095,0.00,0.00,-0.01
58.095,-0.00,0.00,-0.01
58.101,-0.00,0.00,-0.01
58.101,0.00,0.00,-0.01
58.105,-0.00,0.00,-0.01
58.105,-0.00,0.00,-0.00
58.109,-0.00,0.01,-0.01
58.109,-0.01,0.00,-0.01
58.114,-0.01,0.01,-0.01
58.115,-0.01,0.01,-0.01
58.119,-0.01,0.01,-0.01
58.119,-0.01,0.01,-0.01
58.125,-0.01,0.01,-0.01
58.125,-0.01,0.01,-0.01
58.129,-0.01,0.01,-0.01
58.129,-0.01,0.01,-0.01
58.133,-0.01,0.01,-0.01
58.134,-0.00,0.01,-0.01
58.139,-0.00,0.00,-0.01
58.139,-0.00,0.00,-0.01
58.143,0.00,0.00,-0.01
58.143,0.00,0.00,-0.01
58.149,0.00,0.00,-0.01
58.150,0.01,-0.00,-0.01
58.153,0.01,-0.00,-0.01
58.153,0.01,0.00,-0.01
58.158,0.01,0.00,-0.00
58.159,0.01,-0.00,-0.01
58.163,0.01,-0.00,-0.01
58.163,0.00,-0.00,-0.01
58.168,0.00,-0.00,-0.00
58.168,0.00,-0.00,-0.01
58.173,0.00,-0.00,-0.00
58.173,-0.00,-0.00,-0.00
58.178,-0.00,0.00,-0.00
58.178,-0.01,0.00,-0.00
58.182,-0.01,0.01,-0.00
58.182,-0.01,0.01,-0.00
58.187,-0.02,0.01,-0.00
58.187,-0.02,0.00,-0.00
58.192,-0.02,0.01,-0.00
58.192,-0.02,0.01,-0.00
58.197,-0.02,0.01,-0.00
58.197,-0.02,0.02,-0.00
58.202,-0.02,0.03,-0.00
58.203,-0.02,0.04,-0.00
58.207,-0.02,0.06,-0.00
58.208,-0.02,0.06,-0.00
58.212,-0.02,0.07,-0.00
58.212,-0.02,0.06,-0.00
58.217,-0.02,0.05,-0.00
58.217,-0.02,0.05,-0.00
58.221,-0.02,0.04,-0.00
58.222,-0.01,0.04,-0.01
58.227,-0.01,0.02,-0.00
58.227,0.00,0.01,-0.01
58.232,0.01,-0.01,-0.01
58.233,0.02,-0.02,-0.01
58.238,0.02,-0.02,-0.01
58.239,0.02,-0.02,-0.01
58.241,0.02,-0.02,-0.01
